match_id,season,date,round,referee,home_team,away_team,home_score,away_score,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_corners,away_corners,home_fouls,away_fouls,home_yellow,away_yellow,home_red,away_red,status
P1_20260315_NACIONAL_ESTORIL,2025/26,2026-03-15,,Miguel Fonseca,Nacional,Estoril,0,1,16,11,4,2,5,4,16,13,5,3,0,0,full_time
P1_20260315_RIOAVE_ESTRELA,2025/26,2026-03-15,,Fábio Veríssimo,Rio Ave,Estrela,2,1,18,11,6,3,10,4,16,12,4,2,0,0,full_time
P1_20260315_PORTO_MOREIREN,2025/26,2026-03-15,,Carlos Macedo,Porto,Moreirense,3,0,17,3,9,2,4,1,14,15,1,1,0,0,full_time
P1_20260320_ESTRELA_CASAPIA,2025/26,2026-03-20,,Hélder Malheiro,Estrela,Casa Pia,4,0,23,8,8,2,6,1,18,20,3,2,0,0,full_time
P1_20260321_FAMALICA_NACIONAL,2025/26,2026-03-21,,Pedro Ramalho,Famalicao,Nacional,1,0,14,10,4,6,7,6,13,18,3,3,0,0,full_time
P1_20260321_MOREIREN_AROUCA,2025/26,2026-03-21,,João Gonçalves,Moreirense,Arouca,0,1,7,14,2,2,3,7,11,12,1,2,0,0,full_time
P1_20260321_BENFICA_GUIMARAE,2025/26,2026-03-21,,Luís Godinho,Benfica,Guimaraes,3,0,12,16,4,2,4,8,15,15,0,1,0,0,full_time
P1_20260321_SANTACLA_GILVICEN,2025/26,2026-03-21,,Claudio Pereira,Santa Clara,Gil Vicente,1,0,7,8,2,0,6,6,15,17,1,2,0,0,full_time
P1_20260321_TONDELA_AVS,2025/26,2026-03-21,,Miguel Nogueira,Tondela,AVS,0,0,14,9,3,2,7,6,12,15,0,2,0,0,full_time
P1_20260322_ESTORIL_RIOAVE,2025/26,2026-03-22,,André Narciso,Estoril,Rio Ave,1,2,13,13,4,8,11,7,16,11,2,3,0,0,full_time
P1_20260322_ALVERCA_SPLISBON,2025/26,2026-03-22,,João Pinheiro,Alverca,Sp Lisbon,1,4,12,15,4,9,3,1,13,9,1,2,0,0,full_time
P1_20260322_SPBRAGA_PORTO,2025/26,2026-03-22,,António Nobre,Sp Braga,Porto,1,2,6,12,1,3,3,5,12,15,4,5,0,0,full_time
P1_20260403_GILVICEN_AVS,2025/26,2026-04-03,,Luís Carlos Mateus Filipe,Gil Vicente,AVS,3,0,16,11,6,3,3,1,8,15,2,1,0,0,full_time
P1_20260403_GUIMARAE_TONDELA,2025/26,2026-04-03,,Carlos Macedo,Guimaraes,Tondela,5,0,12,3,5,1,3,1,14,17,1,1,0,0,full_time
P1_20260403_SPLISBON_SANTACLA,2025/26,2026-04-03,,André Narciso,Sp Lisbon,Santa Clara,4,2,22,7,8,4,9,5,12,22,4,4,0,0,full_time
P1_20260404_NACIONAL_ESTRELA,2025/26,2026-04-04,,João Gonçalves,Nacional,Estrela,2,0,16,11,4,2,5,6,14,8,4,3,0,0,full_time
P1_20260404_MOREIREN_SPBRAGA,2025/26,2026-04-04,,Bruno Costa,Moreirense,Sp Braga,0,1,12,10,2,7,4,9,9,14,0,3,0,0,full_time
P1_20260404_RIOAVE_ALVERCA,2025/26,2026-04-04,,Anzhony Rodrigues,Rio Ave,Alverca,1,2,18,14,5,6,8,4,7,6,2,1,0,0,full_time
P1_20260404_PORTO_FAMALICA,2025/26,2026-04-04,,Sérgio Guelho,Porto,Famalicao,2,2,8,11,3,6,4,3,20,14,5,4,0,0,full_time
P1_20260406_AROUCA_ESTORIL,2025/26,2026-04-06,,António Nobre,Arouca,Estoril,3,2,12,12,4,3,3,3,13,18,3,2,0,0,full_time
P1_20260406_CASAPIA_BENFICA,2025/26,2026-04-06,,Hélder Carvalho,Casa Pia,Benfica,1,1,8,18,2,3,3,12,19,10,1,0,0,0,full_time
P1_20260410_FAMALICA_MOREIREN,2025/26,2026-04-10,,Gustavo Correia,Famalicao,Moreirense,1,1,18,2,7,1,13,0,15,15,5,6,0,0,full_time
P1_20260411_AVS_GUIMARAE,2025/26,2026-04-11,,Iancu Vasilica,AVS,Guimaraes,1,1,17,14,4,6,5,4,16,9,5,1,0,0,full_time
P1_20260411_SANTACLA_RIOAVE,2025/26,2026-04-11,,Miguel Nogueira,Santa Clara,Rio Ave,0,2,13,4,4,3,3,3,18,12,2,3,0,0,full_time
P1_20260411_ESTRELA_SPLISBON,2025/26,2026-04-11,,David Silva,Estrela,Sp Lisbon,0,1,9,10,3,2,4,13,14,16,3,1,0,0,full_time
P1_20260412_ALVERCA_CASAPIA,2025/26,2026-04-12,,Luís Carlos Mateus Filipe,Alverca,Casa Pia,3,1,11,15,5,5,9,11,10,15,0,0,0,0,full_time
P1_20260412_BENFICA_NACIONAL,2025/26,2026-04-12,,Fábio Veríssimo,Benfica,Nacional,2,0,24,7,8,4,15,1,13,18,1,5,0,0,full_time
P1_20260412_SPBRAGA_AROUCA,2025/26,2026-04-12,,Claudio Pereira,Sp Braga,Arouca,1,0,6,9,2,1,6,5,9,12,2,2,1,0,full_time
P1_20260412_ESTORIL_PORTO,2025/26,2026-04-12,,Luís Godinho,Estoril,Porto,1,3,8,20,3,5,1,8,13,15,3,1,0,0,full_time
P1_20260413_TONDELA_GILVICEN,2025/26,2026-04-13,,Miguel Fonseca,Tondela,Gil Vicente,2,2,10,14,5,6,5,5,15,11,6,2,0,0,full_time
P1_20260417_RIOAVE_AVS,2025/26,2026-04-17,,Hélder Carvalho,Rio Ave,AVS,2,2,20,13,8,7,4,9,9,11,1,2,0,0,full_time
P1_20260418_NACIONAL_ALVERCA,2025/26,2026-04-18,,Miguel Nogueira,Nacional,Alverca,1,0,10,8,6,4,4,8,15,15,2,1,0,0,full_time
P1_20260418_CASAPIA_SANTACLA,2025/26,2026-04-18,,António Nobre,Casa Pia,Santa Clara,0,0,10,5,3,2,4,6,20,12,3,2,0,0,full_time
P1_20260418_GILVICEN_GUIMARAE,2025/26,2026-04-18,,João Gonçalves,Gil Vicente,Guimaraes,0,1,12,11,6,3,10,3,11,16,2,2,0,0,full_time
P1_20260419_AROUCA_ESTRELA,2025/26,2026-04-19,,Sérgio Guelho,Arouca,Estrela,1,0,11,15,3,3,4,3,15,11,5,1,0,0,full_time
P1_20260419_SPLISBON_BENFICA,2025/26,2026-04-19,,João Pinheiro,Sp Lisbon,Benfica,1,2,19,14,6,5,3,8,13,8,2,1,0,0,full_time
P1_20260419_PORTO_TONDELA,2025/26,2026-04-19,,Claudio Pereira,Porto,Tondela,2,0,22,5,8,3,8,3,12,11,4,6,0,0,full_time
P1_20260419_SPBRAGA_FAMALICA,2025/26,2026-04-19,,David Silva,Sp Braga,Famalicao,2,2,10,6,4,3,5,2,10,11,2,5,0,0,full_time
P1_20260420_MOREIREN_ESTORIL,2025/26,2026-04-20,,Márcio André Dias Torres,Moreirense,Estoril,1,0,11,4,4,1,5,1,14,12,0,2,0,0,full_time
P1_20260423_CASAPIA_SPBRAGA,2025/26,2026-04-23,,Fábio Veríssimo,Casa Pia,Sp Braga,0,1,7,8,1,2,4,5,9,9,2,3,0,0,full_time
P1_20260424_ALVERCA_AROUCA,2025/26,2026-04-24,,Diogo Rosa,Alverca,Arouca,2,1,7,14,3,3,6,3,8,12,0,5,0,0,full_time
P1_20260425_TONDELA_NACIONAL,2025/26,2026-04-25,,Hélder Malheiro,Tondela,Nacional,0,2,22,17,5,6,8,7,16,15,2,1,0,0,full_time
P1_20260425_BENFICA_MOREIREN,2025/26,2026-04-25,,Iancu Vasilica,Benfica,Moreirense,4,1,18,8,8,4,9,2,13,14,2,2,0,0,full_time
P1_20260425_GUIMARAE_RIOAVE,2025/26,2026-04-25,,David Silva,Guimaraes,Rio Ave,2,0,11,5,3,4,3,5,7,13,4,4,0,0,full_time
P1_20260426_ESTORIL_FAMALICA,2025/26,2026-04-26,,Carlos Macedo,Estoril,Famalicao,0,1,9,6,2,6,9,4,19,11,0,2,0,0,full_time
P1_20260426_ESTRELA_PORTO,2025/26,2026-04-26,,Hélder Carvalho,Estrela,Porto,1,2,11,11,3,4,0,6,15,15,3,3,0,0,full_time
P1_20260426_SANTACLA_SPBRAGA,2025/26,2026-04-26,,Luís Godinho,Santa Clara,Sp Braga,2,1,14,3,3,2,4,1,15,11,4,4,0,0,full_time
P1_20260426_AVS_SPLISBON,2025/26,2026-04-26,,Pedro Ramalho,AVS,Sp Lisbon,1,1,11,20,4,8,0,9,15,8,3,1,0,0,full_time
P1_20260427_GILVICEN_CASAPIA,2025/26,2026-04-27,,Bruno Costa,Gil Vicente,Casa Pia,2,1,12,7,4,2,4,3,15,18,5,3,0,0,full_time
P1_20260429_SPLISBON_TONDELA,2025/26,2026-04-29,,Fábio Veríssimo,Sp Lisbon,Tondela,2,2,16,9,5,2,5,5,16,8,2,3,0,0,full_time
P1_20260502_AROUCA_SANTACLA,2025/26,2026-05-02,,Ricardo Baixinho,Arouca,Santa Clara,2,2,9,12,5,4,5,6,15,8,3,3,1,0,full_time
P1_20260502_MOREIREN_ESTRELA,2025/26,2026-05-02,,Hélder Malheiro,Moreirense,Estrela,3,2,14,10,5,3,1,4,18,18,4,4,0,0,full_time
P1_20260502_NACIONAL_AVS,2025/26,2026-05-02,,Márcio André Dias Torres,Nacional,AVS,1,2,24,19,6,3,8,6,8,14,4,2,1,0,full_time
P1_20260502_FAMALICA_BENFICA,2025/26,2026-05-02,,Gustavo Correia,Famalicao,Benfica,2,2,15,8,5,3,6,4,20,14,2,2,0,1,full_time
P1_20260502_PORTO_ALVERCA,2025/26,2026-05-02,,David Silva,Porto,Alverca,1,0,12,10,3,4,5,4,21,19,1,4,0,0,full_time
P1_20260503_CASAPIA_TONDELA,2025/26,2026-05-03,,André Narciso,Casa Pia,Tondela,0,1,4,9,3,5,7,2,22,19,8,3,2,0,full_time
P1_20260503_SPBRAGA_ESTORIL,2025/26,2026-05-03,,Anzhony Rodrigues,Sp Braga,Estoril,1,1,10,10,3,4,5,4,15,10,3,3,0,0,full_time
P1_20260503_RIOAVE_GILVICEN,2025/26,2026-05-03,,Fábio Veríssimo,Rio Ave,Gil Vicente,0,0,18,13,2,2,9,7,9,12,1,2,0,0,full_time
P1_20260504_SPLISBON_GUIMARAE,2025/26,2026-05-04,,António Nobre,Sp Lisbon,Guimaraes,5,1,14,13,10,5,1,7,7,13,0,3,0,0,full_time
P1_20260510_AVS_PORTO,2025/26,2026-05-10,,Carlos Macedo,AVS,Porto,3,1,9,20,5,4,3,7,7,9,2,2,0,1,full_time
P1_20260510_ALVERCA_ESTORIL,2025/26,2026-05-10,,Iancu Vasilica,Alverca,Estoril,1,1,8,11,1,3,4,4,20,15,3,2,0,0,full_time
P1_20260511_BENFICA_SPBRAGA,2025/26,2026-05-11,,João Pinheiro,Benfica,Sp Braga,2,2,24,5,8,2,8,2,6,11,1,4,0,0,full_time
P1_20260511_ESTRELA_FAMALICA,2025/26,2026-05-11,,Fábio Veríssimo,Estrela,Famalicao,0,0,4,15,1,4,3,10,16,9,3,1,0,0,full_time
P1_20260511_GILVICEN_AROUCA,2025/26,2026-05-11,,Miguel Fonseca,Gil Vicente,Arouca,1,3,15,13,5,6,6,2,13,17,2,1,0,0,full_time
P1_20260511_GUIMARAE_CASAPIA,2025/26,2026-05-11,,Luís Godinho,Guimaraes,Casa Pia,0,1,15,11,2,5,6,4,11,16,2,1,0,0,full_time
P1_20260511_RIOAVE_SPLISBON,2025/26,2026-05-11,,João Gonçalves,Rio Ave,Sp Lisbon,1,4,12,16,3,5,5,6,9,7,5,2,2,0,full_time
P1_20260511_SANTACLA_NACIONAL,2025/26,2026-05-11,,Hélder Carvalho,Santa Clara,Nacional,2,0,12,12,2,1,4,6,10,16,1,2,0,0,full_time
P1_20260511_TONDELA_MOREIREN,2025/26,2026-05-11,,Ricardo Baixinho,Tondela,Moreirense,2,0,14,10,3,2,1,8,14,9,1,3,0,1,full_time
P1_20260516_MOREIREN_AVS,2025/26,2026-05-16,,Sérgio Guelho,Moreirense,AVS,0,0,13,8,4,0,5,3,10,12,2,3,0,0,full_time
P1_20260516_PORTO_SANTACLA,2025/26,2026-05-16,,João Gonçalves,Porto,Santa Clara,1,0,14,11,6,0,8,5,11,9,0,0,0,0,full_time
P1_20260516_AROUCA_TONDELA,2025/26,2026-05-16,,António Nobre,Arouca,Tondela,3,1,16,11,4,2,5,6,12,12,3,1,0,0,full_time
P1_20260516_CASAPIA_RIOAVE,2025/26,2026-05-16,,Hélder Malheiro,Casa Pia,Rio Ave,1,1,20,6,5,3,9,0,17,14,1,0,0,0,full_time
P1_20260516_NACIONAL_GUIMARAE,2025/26,2026-05-16,,Ricardo Baixinho,Nacional,Guimaraes,2,0,5,13,3,4,2,6,17,13,4,3,0,0,full_time
P1_20260516_SPBRAGA_ESTRELA,2025/26,2026-05-16,,Gustavo Correia,Sp Braga,Estrela,2,2,14,6,4,4,7,1,13,9,1,5,0,1,full_time
P1_20260516_ESTORIL_BENFICA,2025/26,2026-05-16,,Miguel Nogueira,Estoril,Benfica,1,3,16,19,6,8,2,9,9,12,3,2,0,0,full_time
P1_20260516_FAMALICA_ALVERCA,2025/26,2026-05-16,,Claudio Pereira,Famalicao,Alverca,1,0,11,7,2,1,6,5,9,8,1,2,0,0,full_time
P1_20260516_SPLISBON_GILVICEN,2025/26,2026-05-16,,Luís Godinho,Sp Lisbon,Gil Vicente,3,0,15,10,5,1,6,1,13,14,0,1,0,0,full_time
